day,hour,storage,price,daily_avg,weekly_avg,action,reward
16.0,6.0,50.0,29.8,53.99458333333333,48.19760479041916,buy,2.63
16.0,7.0,60.0,29.2,53.17124999999999,48.140895522388064,buy,2.64
16.0,8.0,70.0,27.67,51.615833333333335,48.079970238095235,buy,2.66
16.0,9.0,80.0,36.67,50.42833333333334,48.04922619047619,hold,0.0
16.0,10.0,80.0,43.0,49.51916666666667,48.13791666666667,buy,0.13
16.0,11.0,90.0,45.34,48.65083333333333,48.23375,buy,0.07
16.0,12.0,100.0,46.0,47.817499999999995,48.33544642857142,buy,0.04
16.0,13.0,110.0,43.0,46.98708333333334,48.43517857142857,buy,0.09
16.0,14.0,120.0,39.59,46.04791666666667,48.527321428571426,hold,0.0
16.0,15.0,120.0,37.93,45.213750000000005,48.619017857142865,hold,0.0
16.0,16.0,120.0,34.87,44.566250000000004,48.71071428571428,sell,-0.49
16.0,17.0,110.0,34.3,43.753750000000004,48.78779761904762,buy,0.23
16.0,18.0,120.0,44.8,42.99458333333334,48.894017857142856,sell,-0.32
16.0,19.0,110.0,53.12,42.397916666666674,49.02181547619048,hold,0.0
16.0,20.0,110.0,39.93,41.27041666666667,49.10029761904762,hold,0.0
16.0,21.0,110.0,34.2,40.155833333333334,49.14845238095237,buy,0.18
16.0,22.0,120.0,37.0,39.58208333333334,49.21386904761905,sell,-0.4
16.0,23.0,110.0,47.03,39.33083333333334,49.31639880952381,buy,-0.15
16.0,24.0,120.0,47.08,39.04833333333334,49.42622023809523,hold,0.0
17.0,1.0,0.0,41.78,39.01583333333334,49.52136904761905,buy,0.17
17.0,2.0,10.0,40.17,38.99208333333333,49.584999999999994,buy,0.21
17.0,3.0,20.0,30.91,38.715,49.609434523809526,buy,0.44
17.0,4.0,30.0,17.0,38.00625,49.57877976190476,buy,2.77
17.0,5.0,40.0,14.79,37.29916666666667,49.55157738095239,buy,2.82
17.0,6.0,50.0,12.31,36.57041666666667,49.5197619047619,buy,2.88
17.0,7.0,60.0,11.93,35.850833333333334,49.50333333333333,buy,2.89
17.0,8.0,70.0,14.0,35.28125,49.48809523809524,buy,2.83
17.0,9.0,80.0,21.25,34.63875,49.5133630952381,buy,2.42
17.0,10.0,90.0,32.99,34.22166666666667,49.58122023809524,buy,0.1
17.0,11.0,100.0,40.0,33.99916666666667,49.66458333333334,buy,-0.1
17.0,12.0,110.0,40.5,33.77,49.73854166666667,buy,-0.12
17.0,13.0,120.0,38.0,33.56166666666667,49.781696428571436,sell,-0.29
17.0,14.0,110.0,34.94,33.367916666666666,49.79967261904761,buy,0.02
17.0,15.0,120.0,30.0,33.0375,49.79967261904763,sell,-0.44
17.0,16.0,110.0,27.0,32.709583333333335,49.79946428571429,buy,0.23
17.0,17.0,120.0,27.67,32.43333333333334,49.824732142857144,sell,-0.47
17.0,18.0,110.0,38.68,32.178333333333335,49.88773809523809,buy,-0.12
17.0,19.0,120.0,41.11,31.677916666666665,49.959404761904764,sell,-0.2
17.0,20.0,110.0,43.0,31.805833333333336,50.024880952380954,hold,0.0
17.0,21.0,110.0,43.71,32.202083333333334,50.070952380952384,hold,0.0
17.0,22.0,110.0,42.65,32.4375,50.09369047619049,hold,0.0
17.0,23.0,110.0,45.21,32.36166666666667,50.10919642857144,hold,0.0
17.0,24.0,110.0,42.73,32.180416666666666,50.112708333333345,buy,-0.23
18.0,1.0,0.0,32.01,31.773333333333337,50.09922619047619,buy,0.27
18.0,2.0,10.0,31.0,31.39125,50.09267857142857,buy,0.29
18.0,3.0,20.0,26.44,31.205000000000002,50.09241071428572,buy,0.42
18.0,4.0,30.0,19.15,31.294583333333332,50.016666666666666,buy,2.63
18.0,5.0,40.0,19.0,31.470000000000002,49.92541666666666,buy,2.64
18.0,6.0,50.0,26.21,32.04916666666667,49.88535714285714,buy,0.44
18.0,7.0,60.0,40.2,33.22708333333333,49.875386904761896,buy,0.07
18.0,8.0,70.0,61.53,35.2075,49.941428571428574,hold,0.0
18.0,9.0,70.0,60.21,36.83083333333334,50.01005952380952,hold,0.0
18.0,10.0,70.0,59.99,37.95583333333334,50.0889880952381,hold,0.0
18.0,11.0,70.0,59.3,38.76,50.18214285714286,hold,0.0
18.0,12.0,70.0,59.12,39.535833333333336,50.29473214285714,hold,0.0
18.0,13.0,70.0,57.34,40.34166666666667,50.41502976190476,hold,0.0
18.0,14.0,70.0,54.93,41.17458333333334,50.495178571428575,hold,0.0
18.0,15.0,70.0,50.91,42.04583333333333,50.53827380952381,hold,0.0
18.0,16.0,70.0,48.33,42.934583333333336,50.50511904761904,buy,-0.09
18.0,17.0,80.0,52.8,43.98166666666666,50.48449404761905,hold,0.0
18.0,18.0,80.0,62.07,44.956250000000004,50.48440476190477,hold,0.0
18.0,19.0,80.0,68.27,46.087916666666665,50.500863095238095,hold,0.0
18.0,20.0,80.0,54.75,46.57749999999999,50.47735119047619,hold,0.0
18.0,21.0,80.0,47.8,46.74791666666667,50.433571428571426,buy,-0.01
18.0,22.0,90.0,43.54,46.785,50.384821428571435,buy,0.08
18.0,23.0,100.0,47.91,46.8975,50.36074404761904,buy,-0.01
18.0,24.0,110.0,42.31,46.879999999999995,50.33883928571428,buy,0.11
19.0,1.0,0.0,39.93,47.21,50.295773809523816,buy,0.36
19.0,2.0,10.0,38.67,47.529583333333335,50.199226190476196,buy,0.4
19.0,3.0,20.0,33.99,47.844166666666666,50.06595238095239,buy,2.5
19.0,4.0,30.0,30.91,48.33416666666667,49.966101190476195,buy,2.56
19.0,5.0,40.0,29.0,48.75083333333333,49.901428571428575,buy,2.61
19.0,6.0,50.0,36.53,49.18083333333334,49.879494047619055,buy,2.46
19.0,7.0,60.0,49.59,49.57208333333333,49.88845238095238,buy,0.2
19.0,8.0,70.0,57.0,49.383333333333326,49.928988095238104,hold,0.0
19.0,9.0,70.0,59.08,49.33625,49.99202380952382,hold,0.0
19.0,10.0,70.0,58.68,49.281666666666666,50.053244047619046,hold,0.0
19.0,11.0,70.0,58.57,49.25125,50.13830357142857,hold,0.0
19.0,12.0,70.0,58.41,49.221666666666664,50.22610119047619,hold,0.0
19.0,13.0,70.0,57.63,49.23374999999999,50.317261904761914,hold,0.0
19.0,14.0,70.0,53.63,49.17958333333333,50.388898809523816,hold,0.0
19.0,15.0,70.0,52.05,49.22708333333333,50.42196428571428,hold,0.0
19.0,16.0,70.0,49.01,49.25541666666667,50.404136904761906,buy,0.01
19.0,17.0,80.0,50.75,49.169999999999995,50.39,hold,0.0
19.0,18.0,80.0,60.0,49.08375,50.39863095238096,hold,0.0
19.0,19.0,80.0,65.46,48.96666666666667,50.42380952380953,hold,0.0
19.0,20.0,80.0,58.87,49.13833333333333,50.42639880952381,hold,0.0
19.0,21.0,80.0,50.86,49.265833333333326,50.40812499999999,buy,-0.03
19.0,22.0,90.0,43.4,49.26,50.37011904761905,buy,0.12
19.0,23.0,100.0,47.66,49.249583333333334,50.34446428571429,buy,0.04
19.0,24.0,110.0,43.79,49.31125,50.315446428571434,buy,0.12
20.0,1.0,0.0,38.57,49.25458333333333,50.26300595238095,buy,0.42
20.0,2.0,10.0,37.33,49.19875,50.174107142857146,buy,0.44
20.0,3.0,20.0,31.64,49.100833333333334,50.083749999999995,buy,2.56
20.0,4.0,30.0,29.31,49.03416666666667,50.00729166666667,buy,2.6
20.0,5.0,40.0,28.91,49.03041666666667,49.9460119047619,buy,2.61
20.0,6.0,50.0,32.96,48.88166666666666,49.90755952380953,buy,2.53
20.0,7.0,60.0,43.08,48.61041666666667,49.90875,buy,0.32
20.0,8.0,70.0,58.0,48.65208333333334,49.95681547619047,hold,0.0
20.0,9.0,70.0,56.44,48.54208333333333,49.98038690476191,hold,0.0
20.0,10.0,70.0,56.87,48.46666666666666,50.03172619047619,hold,0.0
20.0,11.0,70.0,58.62,48.46875,50.08342261904762,hold,0.0
20.0,12.0,70.0,53.09,48.247083333333336,50.13095238095238,hold,0.0
20.0,13.0,70.0,51.0,47.970833333333324,50.186011904761905,hold,0.0
20.0,14.0,70.0,52.46,47.922083333333326,50.22458333333333,hold,0.0
20.0,15.0,70.0,54.68,48.031666666666666,50.23348214285714,hold,0.0
20.0,16.0,70.0,49.78,48.06375,50.21229166666666,buy,-0.03
20.0,17.0,80.0,49.99,48.03208333333333,50.19157738095238,buy,-0.03
20.0,18.0,90.0,54.93,47.820833333333326,50.20699404761905,hold,0.0
20.0,19.0,90.0,63.84,47.75333333333333,50.24130952380953,hold,0.0
20.0,20.0,90.0,47.1,47.26291666666666,50.178630952380956,hold,0.0
20.0,21.0,90.0,46.83,47.095,50.121011904761914,hold,0.0
20.0,22.0,90.0,43.0,47.07833333333334,50.06672619047619,buy,0.1
20.0,23.0,100.0,44.99,46.967083333333335,50.02294642857142,buy,0.05
20.0,24.0,110.0,41.02,46.85166666666667,49.98244047619047,buy,0.14
21.0,1.0,0.0,37.51,46.807500000000005,49.94229166666667,buy,0.41
21.0,2.0,10.0,36.12,46.757083333333334,49.85041666666666,buy,0.44
21.0,3.0,20.0,33.05,46.81583333333333,49.72556547619048,buy,2.5
21.0,4.0,30.0,28.81,46.794999999999995,49.64196428571428,buy,2.59
21.0,5.0,40.0,27.54,46.73791666666667,49.59428571428572,buy,2.62
21.0,6.0,50.0,34.0,46.78125,49.57494047619048,buy,2.48
21.0,7.0,60.0,41.3,46.70708333333332,49.530119047619046,buy,0.33
21.0,8.0,70.0,53.18,46.50625,49.51285714285714,hold,0.0
21.0,9.0,70.0,55.27,46.4575,49.558303571428574,hold,0.0
21.0,10.0,70.0,52.5,46.27541666666667,49.60139880952381,hold,0.0
21.0,11.0,70.0,53.0,46.04125,49.654999999999994,hold,0.0
21.0,12.0,70.0,53.5,46.05833333333334,49.71407738095238,hold,0.0
21.0,13.0,70.0,50.5,46.0375,49.76913690476191,hold,0.0
21.0,14.0,70.0,52.29,46.03041666666667,49.82708333333333,hold,0.0
21.0,15.0,70.0,50.22,45.84458333333333,49.86017857142857,hold,0.0
21.0,16.0,70.0,48.09,45.774166666666666,49.84660714285714,buy,-0.03
21.0,17.0,80.0,49.94,45.772083333333335,49.81964285714286,hold,0.0
21.0,18.0,80.0,56.27,45.82791666666666,49.800625000000004,hold,0.0
21.0,19.0,80.0,63.16,45.79958333333334,49.80675595238095,hold,0.0
21.0,20.0,80.0,47.58,45.819583333333334,49.76127976190477,buy,-0.02
21.0,21.0,90.0,44.93,45.74041666666667,49.7075,hold,0.0
21.0,22.0,90.0,42.0,45.69875,49.62178571428571,buy,0.1
21.0,23.0,100.0,45.0,45.69916666666666,49.55809523809524,buy,0.03
21.0,24.0,110.0,40.47,45.67625,49.51261904761904,buy,0.13
22.0,1.0,0.0,37.75,45.68625,49.446041666666666,buy,0.39
22.0,2.0,10.0,37.1,45.727083333333326,49.32598214285714,buy,0.4
22.0,3.0,20.0,32.48,45.70333333333334,49.214315476190485,buy,2.5
22.0,4.0,30.0,30.3,45.76541666666666,49.12607142857143,buy,2.55
22.0,5.0,40.0,29.34,45.84041666666667,49.05267857142857,buy,2.57
22.0,6.0,50.0,31.34,45.72958333333333,49.00309523809524,buy,2.52
22.0,7.0,60.0,40.86,45.71125,48.98639880952381,buy,0.32
22.0,8.0,70.0,54.14,45.75125,49.016755952380954,hold,0.0
22.0,9.0,70.0,55.0,45.73999999999999,49.03770833333333,hold,0.0
22.0,10.0,70.0,56.7,45.915,49.06056547619047,hold,0.0
22.0,11.0,70.0,54.56,45.98,49.11282738095238,hold,0.0
22.0,12.0,70.0,55.39,46.058749999999996,49.1776488095238,hold,0.0
22.0,13.0,70.0,52.92,46.15958333333333,49.237053571428575,hold,0.0
22.0,14.0,70.0,50.0,46.064166666666665,49.28672619047618,hold,0.0
22.0,15.0,70.0,48.45,45.99041666666667,49.26752976190476,buy,-0.04
22.0,16.0,80.0,44.96,45.85999999999999,49.2041369047619,buy,0.03
22.0,17.0,90.0,45.5,45.675000000000004,49.11633928571429,hold,0.0
22.0,18.0,90.0,51.22,45.46458333333334,49.036369047619054,hold,0.0
22.0,19.0,90.0,51.43,44.97583333333333,49.00654761904762,hold,0.0
22.0,20.0,90.0,44.88,44.86333333333332,48.96375,buy,0.02
22.0,21.0,100.0,41.5,44.720416666666665,48.91761904761905,hold,0.0
22.0,22.0,100.0,42.4,44.73708333333334,48.86107142857143,hold,0.0
22.0,23.0,100.0,43.47,44.673333333333325,48.84458333333334,buy,0.04
22.0,24.0,110.0,40.51,44.67499999999999,48.82229166666667,buy,0.11
23.0,1.0,0.0,41.27,44.82166666666666,48.797321428571436,buy,0.29
23.0,2.0,10.0,39.09,44.904583333333335,48.725922619047616,buy,0.34
23.0,3.0,20.0,35.0,45.00958333333333,48.664523809523814,buy,0.43
23.0,4.0,30.0,30.95,45.03666666666667,48.61630952380953,buy,2.52
23.0,5.0,40.0,28.5,45.001666666666665,48.57764880952381,buy,2.58
23.0,6.0,50.0,29.58,44.928333333333335,48.56154761904762,buy,2.55
23.0,7.0,60.0,29.77,44.46625,48.54288690476191,buy,2.54
23.0,8.0,70.0,35.0,43.668749999999996,48.48366071428571,buy,0.41
23.0,9.0,80.0,39.93,43.04083333333333,48.51309523809524,buy,0.09
23.0,10.0,90.0,43.0,42.47,48.55773809523809,buy,0.01
23.0,11.0,100.0,46.79,42.14625,48.5596130952381,buy,-0.08
23.0,12.0,110.0,48.66,41.865833333333335,48.6225,hold,0.0
23.0,13.0,110.0,52.89,41.864583333333336,48.70550595238095,hold,0.0
23.0,14.0,110.0,46.15,41.70416666666666,48.77738095238095,buy,-0.07
23.0,15.0,120.0,43.41,41.494166666666665,48.81657738095238,sell,-0.32
23.0,16.0,110.0,41.45,41.34791666666667,48.84172619047619,buy,0.03
23.0,17.0,120.0,41.96,41.20041666666666,48.85648809523809,sell,-0.34
23.0,18.0,110.0,45.78,40.973749999999995,48.86479166666667,buy,-0.08
23.0,19.0,120.0,53.19,41.04708333333333,48.88443452380952,sell,-0.16
23.0,20.0,110.0,52.83,41.37833333333333,48.902499999999996,hold,0.0
23.0,21.0,110.0,46.29,41.57791666666667,48.898422619047615,buy,-0.08
23.0,22.0,120.0,41.19,41.527499999999996,48.88708333333333,sell,-0.36
23.0,23.0,110.0,43.01,41.50833333333333,48.88532738095238,buy,-0.0
23.0,24.0,120.0,42.0,41.57041666666667,48.89110119047619,hold,0.0
24.0,1.0,0.0,42.07,41.60375,48.88238095238095,buy,0.22
24.0,2.0,10.0,41.83,41.71791666666667,48.84232142857143,buy,0.23
24.0,3.0,20.0,40.09,41.93,48.808035714285715,buy,0.27
24.0,4.0,30.0,33.28,42.02708333333333,48.76422619047619,buy,0.43
24.0,5.0,40.0,26.67,41.95083333333333,48.69845238095238,buy,2.58
24.0,6.0,50.0,22.0,41.635,48.645089285714285,buy,2.69
24.0,7.0,60.0,20.05,41.23,48.576071428571424,buy,2.73
24.0,8.0,70.0,27.85,40.93208333333333,48.530833333333334,buy,2.54
24.0,9.0,80.0,31.16,40.56666666666666,48.42714285714286,buy,2.26
24.0,10.0,90.0,36.57,40.29875,48.34791666666666,buy,0.12
24.0,11.0,100.0,42.76,40.130833333333335,48.30797619047619,buy,-0.03
24.0,12.0,110.0,46.09,40.02375,48.39157738095238,buy,-0.11
24.0,13.0,120.0,48.6,39.845,48.47375,sell,-0.22
24.0,14.0,110.0,42.61,39.6975,48.51127976190477,buy,-0.03
24.0,15.0,120.0,37.82,39.46458333333334,48.490952380952386,hold,0.0
24.0,16.0,120.0,34.4,39.170833333333334,48.45366071428572,sell,-0.44
24.0,17.0,110.0,34.84,38.87416666666667,48.418660714285714,buy,0.14
24.0,18.0,120.0,42.15,38.72291666666667,48.41059523809523,sell,-0.3
24.0,19.0,110.0,50.08,38.593333333333334,48.440625,hold,0.0
24.0,20.0,110.0,49.48,38.45375,48.48202380952381,hold,0.0
24.0,21.0,110.0,45.68,38.428333333333335,48.500416666666666,buy,-0.14
24.0,22.0,120.0,42.42,38.47958333333333,48.48401785714286,sell,-0.3
24.0,23.0,110.0,43.16,38.48583333333334,48.45175595238096,buy,-0.08
24.0,24.0,120.0,42.63,38.51208333333333,48.43226190476191,hold,0.0
25.0,1.0,0.0,37.71,38.33041666666667,48.40872023809524,buy,0.26
25.0,2.0,10.0,34.15,38.010416666666664,48.38238095238095,buy,0.34
25.0,3.0,20.0,31.0,37.63166666666667,48.34666666666667,buy,0.41
25.0,4.0,30.0,27.0,37.37,48.313630952380954,buy,2.51
25.0,5.0,40.0,27.97,37.424166666666665,48.22,buy,2.49
25.0,6.0,50.0,33.0,37.8825,48.18151785714285,buy,0.37
25.0,7.0,60.0,43.45,38.857499999999995,48.203422619047615,buy,0.13
25.0,8.0,70.0,53.6,39.930416666666666,48.27068452380953,hold,0.0
25.0,9.0,70.0,57.11,41.01166666666666,48.348660714285714,hold,0.0
25.0,10.0,70.0,61.0,42.029583333333335,48.43824404761905,hold,0.0
25.0,11.0,70.0,62.7,42.86041666666667,48.51380952380952,hold,0.0
25.0,12.0,70.0,62.7,43.55250000000001,48.53065476190476,hold,0.0
25.0,13.0,70.0,59.04,43.987500000000004,48.49654761904762,hold,0.0
25.0,14.0,70.0,60.04,44.713750000000005,48.46244047619048,hold,0.0
25.0,15.0,70.0,55.58,45.45375000000001,48.41654761904762,hold,0.0
25.0,16.0,70.0,50.66,46.13125,48.358869047619045,hold,0.0
25.0,17.0,70.0,51.0,46.80458333333333,48.306041666666665,hold,0.0
25.0,18.0,70.0,60.67,47.576249999999995,48.23517857142857,hold,0.0
25.0,19.0,70.0,58.85,47.94166666666666,48.16770833333333,hold,0.0
25.0,20.0,70.0,50.0,47.96333333333333,48.133630952380955,buy,-0.04
25.0,21.0,80.0,49.9,48.13916666666666,48.065803571428575,buy,-0.04
25.0,22.0,90.0,44.37,48.220416666666665,47.93297619047619,buy,0.08
25.0,23.0,100.0,42.89,48.20916666666667,47.820565476190474,buy,0.11
25.0,24.0,110.0,39.84,48.09291666666667,47.750148809523814,buy,0.17
26.0,1.0,0.0,41.91,48.26791666666667,47.72610119047619,buy,0.33
26.0,2.0,10.0,40.0,48.51166666666666,47.71520833333334,buy,0.37
26.0,3.0,20.0,36.25,48.73041666666668,47.626101190476184,buy,2.45
26.0,4.0,30.0,31.08,48.900416666666665,47.53133928571429,buy,2.56
26.0,5.0,40.0,30.0,48.98500000000001,47.43252976190477,buy,2.58
26.0,6.0,50.0,37.01,49.15208333333334,47.34247023809524,buy,0.44
26.0,7.0,60.0,44.11,49.17958333333333,47.28967261904762,buy,0.3
26.0,8.0,70.0,56.3,49.29208333333333,47.29354166666667,hold,0.0
26.0,9.0,70.0,60.61,49.437916666666666,47.31613095238096,hold,0.0
26.0,10.0,70.0,62.38,49.49541666666667,47.3223511904762,hold,0.0
26.0,11.0,70.0,63.34,49.522083333333335,47.28764880952381,hold,0.0
26.0,12.0,70.0,63.0,49.53458333333333,47.17122023809524,hold,0.0
26.0,13.0,70.0,62.2,49.66625,47.07660714285715,hold,0.0
26.0,14.0,70.0,60.66,49.692083333333336,47.03342261904762,hold,0.0
26.0,15.0,70.0,58.35,49.8075,47.010327380952376,hold,0.0
26.0,16.0,70.0,54.94,49.985833333333325,46.97681547619048,hold,0.0
26.0,17.0,70.0,55.0,50.1525,46.94508928571428,hold,0.0
26.0,18.0,70.0,66.19,50.38249999999999,46.8928869047619,hold,0.0
26.0,19.0,70.0,70.18,50.85458333333333,46.80041666666666,hold,0.0
26.0,20.0,70.0,61.07,51.31583333333333,46.76559523809524,buy,-0.21
26.0,21.0,80.0,50.77,51.35208333333333,46.72577380952381,buy,-0.01
26.0,22.0,90.0,46.72,51.449999999999996,46.73982142857143,buy,0.07
26.0,23.0,100.0,46.1,51.58375,46.69517857142858,buy,0.09
26.0,24.0,110.0,45.68,51.82708333333333,46.6683630952381,buy,0.1
27.0,1.0,0.0,49.89,52.15958333333333,46.683035714285715,buy,0.22
27.0,2.0,10.0,46.03,52.410833333333336,46.681934523809524,buy,0.3
27.0,3.0,20.0,43.02,52.69291666666666,46.67342261904762,buy,0.36
27.0,4.0,30.0,35.94,52.89541666666668,46.67619047619048,buy,2.5
27.0,5.0,40.0,33.5,53.04124999999999,46.67386904761905,buy,2.55
27.0,6.0,50.0,34.81,52.94958333333333,46.667023809523805,buy,2.52
27.0,7.0,60.0,46.7,53.057500000000005,46.648125,buy,0.3
27.0,8.0,70.0,60.97,53.25208333333334,46.632619047619045,hold,0.0
27.0,9.0,70.0,66.51,53.49791666666667,46.64032738095238,hold,0.0
27.0,10.0,70.0,79.08,54.19375,46.69276785714286,hold,0.0
27.0,11.0,70.0,72.67,54.5825,46.72345238095238,hold,0.0
27.0,12.0,70.0,65.5,54.68666666666667,46.72827380952381,hold,0.0
27.0,13.0,70.0,66.18,54.8525,46.72744047619047,hold,0.0
27.0,14.0,70.0,62.92,54.946666666666665,46.720803571428576,hold,0.0
27.0,15.0,70.0,59.22,54.982916666666675,46.70776785714286,hold,0.0
27.0,16.0,70.0,51.1,54.822916666666664,46.68827380952381,buy,0.04
27.0,17.0,80.0,47.86,54.52541666666667,46.65723214285714,buy,0.09
27.0,18.0,90.0,52.0,53.93416666666667,46.61255952380952,buy,0.01
27.0,19.0,100.0,52.0,53.17666666666667,46.55264880952381,buy,-0.01
27.0,20.0,110.0,44.93,52.50416666666666,46.47497023809524,hold,0.0
27.0,21.0,110.0,38.0,51.97208333333333,46.38717261904762,buy,2.25
27.0,22.0,120.0,33.98,51.441250000000004,46.35883928571428,hold,0.0
27.0,23.0,120.0,44.1,51.35791666666666,46.336309523809526,hold,0.0
27.0,24.0,120.0,45.52,51.35125,46.33190476190477,hold,0.0
28.0,1.0,0.0,43.86,51.1,46.331220238095234,buy,0.32
28.0,2.0,10.0,44.77,51.04750000000001,46.330000000000005,buy,0.31
28.0,3.0,20.0,43.04,51.04833333333334,46.33550595238095,buy,0.34
28.0,4.0,30.0,35.21,51.01791666666667,46.34059523809523,buy,2.5
28.0,5.0,40.0,34.5,51.05958333333334,46.347410714285715,buy,2.51
28.0,6.0,50.0,43.15,51.40708333333333,46.35410714285714,buy,0.34
28.0,7.0,60.0,56.18,51.80208333333334,46.368125,hold,0.0
28.0,8.0,60.0,65.99,52.01125,46.37032738095238,hold,0.0
28.0,9.0,60.0,63.2,51.873333333333335,46.36324404761905,hold,0.0
28.0,10.0,60.0,63.07,51.206250000000004,46.35392857142857,hold,0.0
28.0,11.0,60.0,61.26,50.730833333333344,46.33925595238096,hold,0.0
28.0,12.0,60.0,61.34,50.557500000000005,46.32488095238095,hold,0.0
28.0,13.0,60.0,56.19,50.14124999999999,46.297797619047614,hold,0.0
28.0,14.0,60.0,55.0,49.811249999999994,46.27374999999999,hold,0.0
28.0,15.0,60.0,54.55,49.616666666666674,46.251488095238095,hold,0.0
28.0,16.0,60.0,51.92,49.65083333333333,46.23568452380952,hold,0.0
28.0,17.0,60.0,51.67,49.80958333333333,46.207589285714285,hold,0.0
28.0,18.0,60.0,53.43,49.869166666666665,46.16125,hold,0.0
28.0,19.0,60.0,76.86,50.905,46.12821428571429,buy,-0.54
28.0,20.0,70.0,51.0,51.157916666666665,46.07169642857143,buy,-0.02
28.0,21.0,80.0,47.0,51.532916666666665,46.01458333333333,buy,0.07
28.0,22.0,90.0,41.5,51.84625,45.97264880952381,buy,0.18
28.0,23.0,100.0,47.17,51.97416666666667,45.94776785714286,buy,0.07
28.0,24.0,110.0,47.02,52.03666666666667,45.937053571428564,buy,0.07
29.0,1.0,0.0,50.14,52.29833333333334,45.94422619047619,buy,0.21
29.0,2.0,10.0,46.32,52.36291666666667,45.93988095238095,buy,0.29
29.0,3.0,20.0,35.0,52.02791666666667,45.91681547619047,buy,2.51
29.0,4.0,30.0,32.0,51.89416666666667,45.913869047619045,buy,2.57
29.0,5.0,40.0,31.5,51.76916666666667,45.91238095238094,buy,2.58
29.0,6.0,50.0,35.27,51.44083333333333,45.89877976190476,buy,2.5
29.0,7.0,60.0,60.11,51.60458333333333,45.93196428571429,hold,0.0
29.0,8.0,60.0,66.26,51.615833333333335,45.93571428571429,hold,0.0
29.0,9.0,60.0,67.0,51.774166666666666,45.941160714285715,hold,0.0
29.0,10.0,60.0,67.75,51.969166666666666,45.94988095238095,hold,0.0
29.0,11.0,60.0,68.0,52.25,45.95529761904762,hold,0.0
29.0,12.0,60.0,69.0,52.56916666666667,45.96422619047619,hold,0.0
29.0,13.0,60.0,67.3,53.03208333333333,45.97723214285715,hold,0.0
29.0,14.0,60.0,65.84,53.48374999999999,45.98827380952381,hold,0.0
29.0,15.0,60.0,65.4,53.935833333333335,46.01044642857143,hold,0.0
29.0,16.0,60.0,51.0,53.89750000000001,46.01220238095238,buy,0.02
29.0,17.0,70.0,50.0,53.827916666666674,46.00089285714286,buy,0.04
29.0,18.0,80.0,55.0,53.89333333333334,45.97702380952381,hold,0.0
29.0,19.0,80.0,58.5,53.12833333333333,45.95041666666667,hold,0.0
29.0,20.0,80.0,55.0,53.29500000000001,45.91473214285715,hold,0.0
29.0,21.0,80.0,48.94,53.37583333333333,45.87898809523809,buy,0.05
29.0,22.0,90.0,42.0,53.39666666666667,45.8528869047619,buy,0.19
29.0,23.0,100.0,59.5,53.91041666666666,45.87205357142858,buy,-0.14
29.0,24.0,110.0,58.96,54.407916666666665,45.887232142857144,buy,-0.12
30.0,1.0,0.0,46.61,54.26083333333333,45.89928571428571,buy,0.31
30.0,2.0,10.0,46.33,54.26125,45.91592261904762,buy,0.32
30.0,3.0,20.0,30.0,54.05291666666667,45.89342261904762,buy,2.63
30.0,4.0,30.0,28.0,53.88625,45.87553571428572,buy,2.66
30.0,5.0,40.0,27.92,53.73708333333334,45.864107142857144,buy,2.66
30.0,6.0,50.0,29.0,53.475833333333334,45.86172619047619,buy,2.64
30.0,7.0,60.0,29.34,52.19375,45.86214285714286,buy,2.62
30.0,8.0,70.0,33.5,50.82875000000001,45.87949404761905,buy,2.53
30.0,9.0,80.0,36.0,49.537083333333335,45.8775,hold,0.0
30.0,10.0,80.0,43.56,48.52916666666667,45.87916666666666,buy,0.09
30.0,11.0,90.0,47.67,47.68208333333334,45.88610119047619,buy,-0.01
30.0,12.0,100.0,50.1,46.89458333333334,45.89830357142857,hold,0.0
30.0,13.0,100.0,48.39,46.106666666666676,45.914345238095244,hold,0.0
30.0,14.0,100.0,44.0,45.196666666666665,45.92747023809524,buy,0.03
30.0,15.0,110.0,41.04,44.18166666666667,45.93672619047619,buy,0.08
